Year,Forecast,Lower_Bound,Upper_Bound
2024-12-31,86.17445022220443,66.52626678906395,106.82368354860174
2025-12-31,88.9816710274277,70.4376587419583,107.48930944463464
2026-12-31,91.73351663711159,72.67094141751417,111.72219064451258
2027-12-31,94.43067829117908,75.00260462565768,114.38558381926039
2028-12-31,99.13585382471221,81.38630643930722,119.1488667853194
2029-12-31,101.94307462993163,82.3957297896107,122.32466631137243
2030-12-31,104.69492023961973,85.88511457301924,124.55526983883043
2031-12-31,107.39208189367847,86.77050712102127,126.04295884808528
2032-12-31,112.09725742721568,91.87512966573561,130.7824638828408
2033-12-31,114.90447823244331,94.83632696616354,135.45562531667946
2034-12-31,117.65632384211939,98.15984375047479,136.7138902579914
