Year,Forecast,Lower_Bound,Upper_Bound
2024-12-31,22488673645.434364,20118154995.031693,24755950461.61579
2025-12-31,24002846465.0083,21776949057.891132,26304897016.632187
2026-12-31,25698539172.87389,23356689587.469406,27888343334.265594
2027-12-31,27574387079.31585,25223343418.174656,29997874560.132656
2028-12-31,26046292982.198036,23939376846.459053,28465366708.945606
2029-12-31,27560465801.778038,25445878049.163033,29945637650.267868
2030-12-31,29256158509.639248,27110528069.88981,31581673507.870167
2031-12-31,31132006416.098064,28756846704.47292,33368693938.483276
2032-12-31,29603912318.968357,27345862952.025753,31872588226.763794
2033-12-31,31118085138.534775,28776943876.317753,33476804659.050198
2034-12-31,32813777846.41496,30455819394.291523,35207046197.487434
