Year,Forecast,Lower_Bound,Upper_Bound
2024-12-31,48.73624065774393,48.70643918927815,48.76278591658332
2025-12-31,48.9305712306537,48.839202797563104,49.01388162434957
2026-12-31,49.09954813198861,48.9293127598542,49.25838336089778
2027-12-31,49.244116440605964,48.9691464904732,49.50503345619349
2028-12-31,49.83966402424136,49.43542032189151,50.21296173479214
2029-12-31,50.03399459715078,49.50747454934057,50.53363844567034
2030-12-31,50.202971498479165,49.539513799554335,50.84091686360352
2031-12-31,50.347539807094755,49.53538934584856,51.14866277056774
2032-12-31,50.9430873907332,49.970755800947224,51.90693325578034
2033-12-31,51.13741796365283,49.998316604477196,52.28395929258617
2034-12-31,51.306394864983005,49.9851905747035,52.63826021504403
