Year,Forecast,Lower_Bound,Upper_Bound
2024-12-31,681.6157798281677,668.0047042788715,693.6556460863229
2025-12-31,682.549311571461,669.9299687611527,695.8117828272378
2026-12-31,683.5080224160324,669.9220474011523,696.5126649441975
2027-12-31,684.490020913176,671.426518611267,699.3791885351371
2028-12-31,682.3920214532666,666.8147786383779,697.369608655394
2029-12-31,683.3255531965658,667.0420700153038,699.5317891902916
2030-12-31,684.284264041139,666.5779135795023,701.3886879118583
2031-12-31,685.2662625382959,666.7852990100486,705.2039971050793
2032-12-31,683.1682630783762,662.343715778643,705.6270602474185
2033-12-31,684.1017948216547,660.3265867099634,708.5186275252225
2034-12-31,685.0605056662408,658.9110965913416,711.2965736669064
