Year,Forecast,Lower_Bound,Upper_Bound
2024-12-31,470168113175.53516,450955569973.6868,487985261780.57605
2025-12-31,489998821447.31195,471791277293.84534,508720801936.7851
2026-12-31,510131292145.2076,492033451739.31573,528737536245.44147
2027-12-31,530560085561.85095,511878053743.71204,547755941335.4609
2028-12-31,536758805645.35297,518641152802.7921,554935362213.5815
2029-12-31,556589513917.1575,536884768725.47797,575757120233.2635
2030-12-31,576721984615.0267,557591515465.4585,595351473367.0573
2031-12-31,597150778031.7308,578499617493.086,615449580975.5044
2032-12-31,603349498115.2062,585112126488.1951,621432609097.147
2033-12-31,623180206386.9445,605287513836.0625,640951345087.6288
2034-12-31,643312677084.8971,623443259099.2449,661831958035.639
