Year,Forecast,Lower_Bound,Upper_Bound
2024-12-31,117862373.55379297,117667481.58118486,118062323.65273374
2025-12-31,119341754.77170064,119105754.96934243,119587825.76632144
2026-12-31,120915053.89194916,120538089.28132623,121269295.92961031
2027-12-31,122579456.57485808,122070559.00584124,123048232.90145177
2028-12-31,122489703.03025982,121748195.03892061,123167888.91909754
2029-12-31,123969084.24816951,123041098.76886173,124810178.93430287
2030-12-31,125542383.36843577,124363273.64340767,126630437.62321743
2031-12-31,127206786.0513528,125813165.46168414,128544999.76894793
2032-12-31,127117032.50674258,125459372.04383032,128680492.57071929
2033-12-31,128596413.72462292,126593904.3871983,130361304.28459148
2034-12-31,130169712.84488659,127886860.90845655,132228716.67967655
