Year,Forecast,Lower_Bound,Upper_Bound
2024-12-31,2.6632103934064113,1.9099029054392622,3.4004446831796
2025-12-31,2.6880432223483552,1.9210476671445673,3.440590269265757
2026-12-31,2.72587757319917,1.9663381329386835,3.483282565208872
2027-12-31,2.7776343735380515,2.014873697964195,3.512215143783811
2028-12-31,3.3919728943717073,2.654303316730596,4.131499713355648
2029-12-31,3.4674292835211746,2.762949322452261,4.2199980330635345
2030-12-31,3.5591717759444093,2.759890023541731,4.304309007800608
2031-12-31,3.668300312656363,2.9368519035996887,4.379181043982408
2032-12-31,4.343830197453249,3.6013955851666517,5.146396658196115
2033-12-31,4.484151248559945,3.703890019197969,5.204354719509103
2034-12-31,4.644784482655286,3.930172017177277,5.401597516895358
