Year,Forecast,Lower_Bound,Upper_Bound
2024-12-31,94374981455.17389,82990668414.77086,106644341334.51308
2025-12-31,100023534883.51631,88316956122.20259,112536500185.11266
2026-12-31,105950825544.38345,93694786553.79053,117592357327.06615
2027-12-31,112153181562.64204,100987123167.18524,123790137354.7746
2028-12-31,108007863685.09676,96141187461.89189,118793211717.45679
2029-12-31,113656417113.45903,100865718109.6055,126129295629.08336
2030-12-31,119583707774.30518,108184540775.11147,131995225820.81535
2031-12-31,125786063792.60916,114395075437.11737,137120280011.539
2032-12-31,121640745915.04242,110093596251.18298,134063046011.61
2033-12-31,127289299343.36118,115190611159.0317,138883214916.16373
2034-12-31,133216590004.26903,121692787315.51782,145088563286.69415
