Year,Forecast,Lower_Bound,Upper_Bound
2024-12-31,57.273838816435145,47.42585603147764,68.68721282387084
2025-12-31,59.75175383167645,48.96928670454998,70.55068420975532
2026-12-31,62.313411735571364,51.46168182216115,73.35767373399251
2027-12-31,64.9571302408342,54.08726376754472,75.498303759467
2028-12-31,62.68746962109415,52.1598181490398,73.57227695883063
2029-12-31,65.16538463634518,54.96412279706117,75.91461216951689
2030-12-31,67.72704254022902,56.25208842900279,78.5944007695433
2031-12-31,70.37076104551244,59.951602996938405,80.93987717524703
2032-12-31,68.10110042576457,57.93108813571296,79.15167463047389
2033-12-31,70.57901544099433,60.17535094116336,81.15159667488189
2034-12-31,73.14067334490808,62.521996010533435,83.91692662617866
