Year,Forecast,Lower_Bound,Upper_Bound
2024-12-31,55200393.966694795,55145279.96564945,55258687.92163717
2025-12-31,56398825.238653176,56216765.19912806,56597886.55776736
2026-12-31,58293815.006844155,57907515.08083761,58702932.16549059
2027-12-31,61081586.57414511,60477820.89350191,61701620.80759932
2028-12-31,56700397.41320453,55867522.800688565,57538692.79879734
2029-12-31,57898828.68489781,56766805.25839474,58989128.24127905
2030-12-31,59793818.45090191,58323576.313484885,61185270.61268103
2031-12-31,62581590.018405266,60756268.76450032,64321848.308745995
2032-12-31,58200400.85805381,56026162.10725982,60315517.606194
2033-12-31,59398832.13249212,56815022.14358717,61836605.10180198
2034-12-31,61293821.90013003,58434603.930886775,64081057.52304041
