Year,Forecast,Lower_Bound,Upper_Bound
2024-12-31,2.4666663952877377,2.2860717581873,2.644034646232481
2025-12-31,2.5341250670318574,2.3575886914641826,2.725774469888932
2026-12-31,2.62228923556259,2.435135394222612,2.8054452769326685
2027-12-31,2.731027140769143,2.5384843638584798,2.9123240790659453
2028-12-31,2.5419585510082063,2.3490216820365517,2.732313194365541
2029-12-31,2.6094172227528283,2.4310396721405936,2.800406363236642
2030-12-31,2.69758139128336,2.491950971262163,2.88428170066724
2031-12-31,2.8063192964914907,2.6048109952559892,2.98613120511223
2032-12-31,2.6172507067292248,2.433064194965505,2.799050404129531
2033-12-31,2.684709378472667,2.496822763744825,2.870609960902711
2034-12-31,2.7728735470047523,2.593666795205269,2.9714087244117446
