Year,Forecast,Lower_Bound,Upper_Bound
2024-12-31,868.6733989917363,853.771670624663,883.7357944013941
2025-12-31,866.1097957491168,850.7565974363085,881.5962861810519
2026-12-31,863.4700193639043,847.8408786812702,877.8970877930768
2027-12-31,860.7585338827405,845.7170660149582,875.9154322884583
2028-12-31,872.5203481543277,856.7430087311649,887.4197695599993
2029-12-31,869.9567449116787,853.1151541022906,886.7378020960542
2030-12-31,867.3169685265058,849.5494365867422,882.7449837155605
2031-12-31,864.605483045286,846.9553142575587,883.192782195347
2032-12-31,876.3672973168843,857.2680505820398,894.718878353756
2033-12-31,873.8036940742984,852.8295870335579,894.8382643956944
2034-12-31,871.1639176890333,849.7709720395679,893.9735941378838
