Year,Forecast,Lower_Bound,Upper_Bound
2024-12-31,36.66044761664175,34.27441540707452,38.988299902625606
2025-12-31,35.660374326033285,33.16727782409035,38.05016517510103
2026-12-31,34.646369169259785,32.429883985821455,37.16179037869578
2027-12-31,33.619231008381746,31.01628803293678,35.99641115293789
2028-12-31,35.20848841809155,32.75650406921288,37.581691497791915
2029-12-31,34.20841512747775,31.73213421844809,36.66738850874878
2030-12-31,33.19440997071149,30.780732814932527,35.65627945010559
2031-12-31,32.16727180982323,29.95467601356296,34.57343381538448
2032-12-31,33.75652921953517,31.28057411243059,36.33366593389791
2033-12-31,32.75645592893261,30.237082232098825,35.159643602202266
2034-12-31,31.742450772149645,29.31170216489205,34.2770681158497
