Year,Forecast,Lower_Bound,Upper_Bound
2024-12-31,5.809864002720885,5.455659573931016,6.161211278780589
2025-12-31,5.955641072516824,5.628563047111049,6.30349355768714
2026-12-31,6.102170599029974,5.7803050956812,6.460731280051517
2027-12-31,6.24943254871561,5.906424320363099,6.59075031570147
2028-12-31,6.335080365703886,5.981421106531926,6.671143991319261
2029-12-31,6.480857435499948,6.132383648180736,6.847524597849977
2030-12-31,6.6273869620129435,6.291611669812942,6.987955826727936
2031-12-31,6.774648911698833,6.418297617967411,7.094493121213357
2032-12-31,6.860296728687032,6.491514176328399,7.196095584481901
2033-12-31,7.00607379848283,6.665620265475332,7.353698884362075
2034-12-31,7.15260332499621,6.797657127171988,7.515328080376384
