Year,Forecast,Lower_Bound,Upper_Bound
2024-12-31,59.91314951338714,59.90271446932172,59.92540940016845
2025-12-31,60.602809474669414,60.5691027151423,60.64174616650377
2026-12-31,61.309191153091525,61.23854764729638,61.38298228758653
2027-12-31,62.03381577584142,61.92374218769962,62.14991647550694
2028-12-31,62.51118157239595,62.355648508042854,62.678049569601065
2029-12-31,63.20084153367955,62.993375667112446,63.425198442767226
2030-12-31,63.907223212086265,63.648813961218494,64.18795368377093
2031-12-31,64.63184783483831,64.30871935557107,64.9852373525993
2032-12-31,65.10921363139529,64.71655237517412,65.52974346894992
2033-12-31,65.79887359269564,65.33593427792002,66.28191120047155
2034-12-31,66.50525527111294,65.97460610327965,67.04558423018536
