Year,Forecast,Lower_Bound,Upper_Bound
2024-12-31,99.55782493504083,98.25415843680355,100.0
2025-12-31,98.43626902431244,97.20507311420884,99.68641293127699
2026-12-31,96.78117670612716,95.60936127666976,98.01474439136332
2027-12-31,94.59677099490504,93.29124938359335,95.7397558080923
2028-12-31,100.0,99.66051631997556,100.0
2029-12-31,99.73409262668841,98.23344069842604,100.0
2030-12-31,98.0790003085052,96.56744242089617,99.61800017378751
2031-12-31,95.89459459724016,94.31236185339975,97.68511872064582
2032-12-31,100.0,100.0,100.0
2033-12-31,100.0,99.1913065416271,100.0
2034-12-31,99.37682391087421,97.23203862262991,100.0
