Year,Forecast,Lower_Bound,Upper_Bound
2024-12-31,61.47476437987952,50.168127093064335,71.94146357421552
2025-12-31,64.35162432952461,52.74130332944843,75.22971657939506
2026-12-31,67.19779802781682,55.537414386022796,78.44591385888525
2027-12-31,70.01345796462388,58.65313042408516,80.21454192357051
2028-12-31,73.16590887411472,62.51923663302104,83.86729132154649
2029-12-31,76.04276882375933,64.95728359687052,87.31634818080045
2030-12-31,78.88894252205135,67.55356032174579,90.73200937593202
2031-12-31,81.70460245885647,70.85004453376443,93.15225011709501
2032-12-31,84.85705336834934,74.23985783925855,96.44101542793791
2033-12-31,87.73391331799527,76.73190491468068,97.65725078604508
2034-12-31,90.58008701628583,80.12532653092771,100.0
