Year,Forecast,Lower_Bound,Upper_Bound
2024-12-31,62.69500180521568,61.60319818378323,63.80461636485716
2025-12-31,62.45543202872015,61.347332243171294,63.54640677884621
2026-12-31,62.11326495492858,61.0189764986813,63.14489869539134
2027-12-31,61.66916054196513,60.59832931929676,62.68652277305289
2028-12-31,63.16660682489508,62.058392296087156,64.2055840241378
2029-12-31,62.92703704839609,61.84338147720639,64.0269834621251
2030-12-31,62.58486997460828,61.47713455875989,63.70268130563672
2031-12-31,62.14076556163549,61.063371422802454,63.326326456864436
2032-12-31,63.6382118445711,62.41205289022036,64.84853356236032
2033-12-31,63.39864206807897,62.216814341304186,64.62877162484489
2034-12-31,63.05647499427954,61.83418958241592,64.22476976848596
