Year,Forecast,Lower_Bound,Upper_Bound
2024-12-31,15.717096215614124,15.358246495013887,16.096343517484428
2025-12-31,15.164506959655325,14.809090346956454,15.503547188151666
2026-12-31,14.5746982338932,14.222737815472064,14.942400156670077
2027-12-31,13.947917355317331,13.567066585859475,14.300115511238298
2028-12-31,14.046280480913515,13.654638845630297,14.392934685402544
2029-12-31,13.493691224953416,13.112917324735237,13.859653105304377
2030-12-31,12.903882499192704,12.512293278556497,13.262550044801253
2031-12-31,12.277101620613372,11.922804150902651,12.63066285635484
2032-12-31,12.375464746211623,12.014483863632796,12.729811213455783
2033-12-31,11.822875490254127,11.479589947347282,12.20293741422706
2034-12-31,11.23306676448906,10.878060640383959,11.616427435902372
