Year,Forecast,Lower_Bound,Upper_Bound
2024-12-31,454620145021.69293,445310383693.1469,464496312427.719
2025-12-31,464957158247.87573,454902907867.34753,474836332950.62787
2026-12-31,473020160226.4756,462305642656.0081,483637923936.19885
2027-12-31,478819471655.60425,466616179107.44476,490373775018.56964
2028-12-31,514813425702.4123,500968860140.1143,528749627029.50543
2029-12-31,525150438928.5435,508293368299.23083,542536078207.251
2030-12-31,533213440907.1908,512466244231.0646,552507487958.1091
2031-12-31,539012752336.15515,515966019077.705,561963039819.0829
2032-12-31,575006706383.0963,546840621343.13586,602142858297.4778
2033-12-31,585343719609.3112,552989586204.8754,618866644010.5144
2034-12-31,593406721587.7834,556784502296.9485,628754374195.4454
