Year,Forecast,Lower_Bound,Upper_Bound
2024-12-31,55.11627541338892,55.08629122847276,55.1465719259172
2025-12-31,55.89132137181936,55.79112770380565,55.98664375497427
2026-12-31,56.68494392816136,56.4686163252423,56.878406694652035
2027-12-31,57.49902570076614,57.15368355987677,57.78942969458236
2028-12-31,58.044354662663764,57.57003316524331,58.476998436858025
2029-12-31,58.81940062109578,58.194495315524286,59.3819871861518
2030-12-31,59.613023177418874,58.81856019849578,60.32673709248256
2031-12-31,60.427104950026035,59.452473770429684,61.30779879768912
2032-12-31,60.97243391192701,59.79879014091875,62.04455184303923
2033-12-31,61.74747987037965,60.37439838552819,63.01936030361277
2034-12-31,62.5411024267156,60.936827398726685,64.0200076296689
