Year,Forecast,Lower_Bound,Upper_Bound
2024-12-31,224.47872052416574,220.4278671614553,228.58360519783537
2025-12-31,224.24196420449834,220.1150523036602,228.19829057369557
2026-12-31,222.58030129470447,218.2382551686319,226.72371447387272
2027-12-31,219.5029456017483,215.1177964376917,223.98936868216995
2028-12-31,238.45541520946333,234.1031945675844,242.6966718236693
2029-12-31,238.21865888975822,233.74785596658054,242.7440293357706
2030-12-31,236.5569959799859,231.47581986150257,241.16572745290253
2031-12-31,233.47964028691615,228.27927439715555,238.25686344935139
2032-12-31,252.4321098947201,246.5714478485342,258.12319083146707
2033-12-31,252.19535357510057,245.55714964069233,257.9105494388106
2034-12-31,250.53369066520943,244.35162201477536,256.5652150506354
