Year,Forecast,Lower_Bound,Upper_Bound
2024-12-31,1878.8782678006996,1692.0539715882887,2071.6860131930594
2025-12-31,1950.917996860807,1746.9410217478478,2138.1235114748356
2026-12-31,2025.7958816615687,1819.900956566026,2232.171050821186
2027-12-31,2103.487896226431,1917.643547579627,2298.550100030345
2028-12-31,2120.0429882207504,1929.4019971487132,2315.918106113584
2029-12-31,2192.0827172809686,2004.9468287742416,2391.9287527431766
2030-12-31,2266.9606020816414,2059.640397460206,2445.803198021123
2031-12-31,2344.6526166467993,2145.5097261990672,2541.1834845385456
2032-12-31,2361.207708640924,2162.502576771711,2543.518905386916
2033-12-31,2433.247437700895,2241.2491262529115,2634.5873733420735
2034-12-31,2508.125322501911,2311.3173330339955,2687.5219129546354
