Year,Forecast,Lower_Bound,Upper_Bound
2024-12-31,661.3565700996038,647.9173213117509,674.512503245873
2025-12-31,664.4766002940476,650.6136842583873,678.2849575226656
2026-12-31,668.731134377663,654.7114011097033,684.3412168381128
2027-12-31,674.1165407476848,657.3907482793919,692.2791253071305
2028-12-31,662.5441709301442,642.221508314556,682.870313440209
2029-12-31,665.6642011246188,641.2448208382222,688.1905947704151
2030-12-31,669.9187352081866,640.6034637096845,696.4201385259637
2031-12-31,675.3041415782998,641.1426836216864,708.6046429554104
2032-12-31,663.7317717606933,623.8760980699689,701.3192865676345
2033-12-31,666.8518019551423,622.1974236800381,710.0635210801165
2034-12-31,671.1063360388202,617.8585176940803,719.9949879546868
