Year,Forecast,Lower_Bound,Upper_Bound
2024-12-31,5.544931480626559,5.329775785655369,5.767094126995543
2025-12-31,5.705860198060747,5.467490252559013,5.938440111452099
2026-12-31,5.8562050390710585,5.613798542010324,6.092272177228653
2027-12-31,5.995985698020792,5.776057295015452,6.22579259655606
2028-12-31,6.181835041900724,5.951106599541664,6.420348941866975
2029-12-31,6.342763759334872,6.111172980807975,6.551779301333286
2030-12-31,6.493108600345134,6.269899899232642,6.707680300124065
2031-12-31,6.632889259294471,6.4024271134724176,6.853364275717789
2032-12-31,6.8187386031749515,6.587976834161386,7.064064270566567
2033-12-31,6.979667320609083,6.74375404676018,7.2360973649482005
2034-12-31,7.130012161619139,6.894109573392041,7.3650238918039115
