Year,Forecast,Lower_Bound,Upper_Bound
2024-12-31,4398.81222485259,4293.298049271076,4500.692384225032
2025-12-31,4526.774308384865,4418.217967869253,4639.37066473047
2026-12-31,4627.286908059617,4516.318346005192,4739.040010085147
2027-12-31,4700.537336301509,4592.786100763912,4823.772573463064
2028-12-31,5196.632849620209,5074.718908202013,5326.05129280643
2029-12-31,5324.59493315177,5190.668190929319,5465.334441767561
2030-12-31,5425.107532826839,5278.229211470476,5576.315616583516
2031-12-31,5498.357961066541,5338.995307093347,5669.00754897009
2032-12-31,5994.453474387001,5818.7642275969265,6180.478734098288
2033-12-31,6122.41555792031,5913.404260675429,6335.337517935463
2034-12-31,6222.928157593155,5986.314895955864,6449.269182659098
