Year,Forecast,Lower_Bound,Upper_Bound
2024-12-31,22.754423160649633,21.333278976219493,24.102307175811987
2025-12-31,23.18704195639961,21.774833947244428,24.660872684881536
2026-12-31,23.710670051342262,22.292625509237613,25.15475067634153
2027-12-31,24.32463163669319,22.7544546606574,25.78066447462048
2028-12-31,23.298116613615257,21.774293308885117,24.76921544329138
2029-12-31,23.730735409368116,22.09493180398531,25.35381447009937
2030-12-31,24.254363504308927,22.584615352729667,25.99048415668239
2031-12-31,24.86832508966809,22.98892882563014,26.61513175116358
2032-12-31,23.84181006658408,21.71346984408743,25.977711970327775
2033-12-31,24.274428862330375,21.9735942028212,26.537936575542886
2034-12-31,24.798056957280128,22.27876129552771,27.316176773326394
