Year,Forecast,Lower_Bound,Upper_Bound
2024-12-31,1.339860782882957,1.2647443071509814,1.4178485589409981
2025-12-31,1.330123848612703,1.256441108388983,1.4080343444962944
2026-12-31,1.3204029807400859,1.2477489173638325,1.3962748206609452
2027-12-31,1.3106987074892016,1.2388112013259016,1.3856548276219756
2028-12-31,1.3027370874355597,1.2272808048060633,1.384808787641561
2029-12-31,1.293000153165302,1.212063152982157,1.3691676187980673
2030-12-31,1.28327928529269,1.2062117383077542,1.3604714477293585
2031-12-31,1.2735750120417997,1.197213209595573,1.3532826331972843
2032-12-31,1.2656133919881583,1.1921585766908687,1.3475272329617403
2033-12-31,1.2558764577179082,1.1756310099325966,1.3350532963300012
2034-12-31,1.2461555898452852,1.1722681149361653,1.3201510099660738
