Year,Forecast,Lower_Bound,Upper_Bound
2024-12-31,11.919433729061696,9.795292277239573,14.158007763500242
2025-12-31,12.200056868168533,9.974162234849814,14.525685686267861
2026-12-31,12.480777704528059,10.300301439169763,14.647616907452553
2027-12-31,12.761658048663937,10.765172901068084,14.89376156529162
2028-12-31,13.249036867059862,11.032416858647927,15.453624885102897
2029-12-31,13.529660006166274,11.456091604429528,15.820910604282782
2030-12-31,13.810380842526389,11.68834856389278,16.100769401734976
2031-12-31,14.091261186661486,11.994402259168481,16.254581773165786
2032-12-31,14.578640005057526,12.386151568537047,16.82029343249958
2033-12-31,14.859263144164842,12.799761597011857,17.163404179686164
2034-12-31,15.139983980523631,13.009955243040137,17.40297417146942
