Year,Forecast,Lower_Bound,Upper_Bound
2024-12-31,17369583081.774857,13466594623.861439,21021752053.958897
2025-12-31,17656537710.216633,13719416101.851389,21237078721.33259
2026-12-31,17891843639.697548,14166532208.699047,21679637471.3493
2027-12-31,18075712588.10375,14510466152.680042,21789669101.44662
2028-12-31,18682407940.442924,14948441310.611012,22450356567.215385
2029-12-31,18969362568.884132,15336222784.043118,22718539073.13011
2030-12-31,19204668498.364838,15652467506.131363,23282209188.670307
2031-12-31,19388537446.768368,15451496547.614449,23168476268.943462
2032-12-31,19995232799.110485,16178379324.674309,23686481345.71792
2033-12-31,20282187427.55307,16439548319.73702,24212001813.391376
2034-12-31,20517493357.031815,16878754377.86872,24543935698.45597
