Year,Forecast,Lower_Bound,Upper_Bound
2024-12-31,20.35188615992865,18.07966071530204,22.70308741735393
2025-12-31,19.975494849545107,17.658933324347245,22.433913825544614
2026-12-31,19.64505081446415,17.144302199165086,22.136700850928595
2027-12-31,19.36036327858966,16.993365582532928,21.903891534362437
2028-12-31,18.833052017223004,16.39863826134283,21.274130345351267
2029-12-31,18.456660706839713,16.039797557515765,20.730807349907202
2030-12-31,18.126216671759764,15.63915777932697,20.373576911535093
2031-12-31,17.841529135887278,15.264149407544119,20.16801369131942
2032-12-31,17.31421787451764,14.891750998569147,19.702890678700395
2033-12-31,16.937826564133402,14.479684996740291,19.220762112755416
2034-12-31,16.607382529054,14.234447367521257,19.094020547556696
