Year,Forecast,Lower_Bound,Upper_Bound
2024-12-31,27.077845582466658,25.607324447480003,28.52995193318371
2025-12-31,26.750979888012097,25.333263976747343,28.2159727861485
2026-12-31,26.142510405976452,24.757660263307184,27.529928228630634
2027-12-31,25.25610594451096,23.84018264280396,26.598518868369837
2028-12-31,30.378365620107825,28.98390506168902,31.766919259306963
2029-12-31,30.22371471415385,28.863447375503053,31.662573992431195
2030-12-31,29.791962979991766,28.38394514906446,31.25422730444774
2031-12-31,29.086325746853802,27.738299829225014,30.521669218926093
2032-12-31,34.39337936365255,33.09648817725339,35.86272807506791
2033-12-31,34.42592467636094,33.045185558848964,35.855020545380675
2034-12-31,34.18357562099333,32.85501739615169,35.60805656394606
