Year,Forecast,Lower_Bound,Upper_Bound
2024-12-31,1.4076651065719434,1.323434915697378,1.486272182854958
2025-12-31,1.4845024181871824,1.399423748088044,1.5660590904240752
2026-12-31,1.5900870443209236,1.5096757756265966,1.6650135085512972
2027-12-31,1.7242168675968723,1.6488447522307108,1.8018020986502516
2028-12-31,1.3704061733408666,1.289739004773259,1.4557579277038206
2029-12-31,1.4472434849569586,1.3634053413229643,1.5250388173560454
2030-12-31,1.5528281110901687,1.4769210724266726,1.6361524269417669
2031-12-31,1.6869579343685972,1.606591930137021,1.7647845468607337
2032-12-31,1.3331472401107258,1.2563238795191878,1.4118807480382372
2033-12-31,1.4099845517248761,1.333722152210327,1.4945718726659796
2034-12-31,1.515569177860753,1.4396842236870733,1.5956968995931244
