Year,Forecast,Lower_Bound,Upper_Bound
2024-12-31,1.0922665622954135,0.9792391404980268,1.2210082799948498
2025-12-31,1.1516798682658886,1.0284481459321098,1.255713354521437
2026-12-31,1.2141503347013147,1.0955446505094522,1.3350506036586647
2027-12-31,1.279646700501377,1.159708353262777,1.4002873652039478
2028-12-31,1.262170613614868,1.1429125348198361,1.3740731531640922
2029-12-31,1.3215839195854981,1.2041465216853477,1.4272605390718682
2030-12-31,1.3840543860207828,1.269577368129671,1.501129586561697
2031-12-31,1.4495507518212263,1.3228927208558958,1.5617915158750173
2032-12-31,1.4320746649345004,1.3135044061167236,1.555170657937585
2033-12-31,1.491487970904784,1.3703408901217518,1.6066723240808662
2034-12-31,1.5539584373405495,1.4282379583985647,1.6754258765058483
