Year,Forecast,Lower_Bound,Upper_Bound
2024-12-31,482977331503.76294,452124480183.40247,514166137486.71045
2025-12-31,483244102547.61554,452688141854.7278,514095045969.7991
2026-12-31,478320207482.72595,447951348270.52203,506381965620.6346
2027-12-31,468244478961.2373,438204095304.00543,499069226556.0123
2028-12-31,553698216825.4238,521935146925.9057,582351631844.8821
2029-12-31,553964987869.1091,523516889740.826,583042288254.2037
2030-12-31,549041092804.3342,518990255147.0803,579844065731.2909
2031-12-31,538965364282.3722,509385587558.97473,568080300569.4119
2032-12-31,624419102146.8975,590736845926.3655,655119122121.6882
2033-12-31,624685873190.9667,593757726262.4414,653258495294.2097
2034-12-31,619761978125.6661,589475482351.063,649701750382.7643
