Year,Forecast,Lower_Bound,Upper_Bound
2024-12-31,20.60768434643285,18.8972816290132,22.21080629687549
2025-12-31,20.047443911431607,18.372356371383557,21.66809218480834
2026-12-31,19.473159718310704,17.852812580066193,21.255598854556244
2027-12-31,18.885025919727546,17.184024775878314,20.634039286561023
2028-12-31,18.916612956192587,17.17123797801943,20.692020537579058
2029-12-31,18.35637252119013,16.66833358798149,20.05258533470874
2030-12-31,17.78208832807079,16.08538537450838,19.4905993182137
2031-12-31,17.19395452948502,15.401791485471989,18.764270870698997
2032-12-31,17.225541565951,15.521653237562715,18.879169645516733
2033-12-31,16.665301130951025,14.871771585991263,18.389319194006767
2034-12-31,16.091016937827785,14.352618112847098,17.71939352357178
