Year,Forecast,Lower_Bound,Upper_Bound
2024-12-31,27.342311435085694,26.99185568456983,27.72688116333804
2025-12-31,26.33299760370589,25.926510515844193,26.75043418339323
2026-12-31,24.985868576569437,24.57666004836943,25.381325617454088
2027-12-31,23.302044649951217,22.897391832498244,23.687072900895004
2028-12-31,27.464428466583726,27.039841126848092,27.86252178717761
2029-12-31,26.450475726946202,26.050457711804352,26.858588306844556
2030-12-31,25.097212719961465,24.695022487124596,25.49451821233335
2031-12-31,23.405769716530944,22.987175924720724,23.798013938681226
2032-12-31,27.586545498071416,27.20778798463365,27.95418409479961
2033-12-31,26.567953850207996,26.182272732145005,26.96141275847486
2034-12-31,25.20855686333398,24.831172424270424,25.59801487213369
