Year,Forecast,Lower_Bound,Upper_Bound
2024-12-31,27.560606526348707,27.27973196880676,27.877360906359648
2025-12-31,27.56374246879521,26.71168593755842,28.50059326612358
2026-12-31,27.550265730465547,26.005857709181594,29.318676495053978
2027-12-31,27.520146780053313,25.19354787680322,30.31915577722605
2028-12-31,27.84518452975907,24.4816313269905,31.86773096836406
2029-12-31,27.847620555790325,23.24544751922173,32.99146217166755
2030-12-31,27.833276839176214,22.066253401495956,34.39218094635116
2031-12-31,27.802124828959563,20.801494140019095,35.618229756045864
2032-12-31,28.12976253316887,19.38983831624367,37.55816776506935
2033-12-31,28.131498642786653,17.86739644158154,39.14241073475518
2034-12-31,28.11628794788476,16.24704297865715,40.67921546226411
