Year,Forecast,Lower_Bound,Upper_Bound
2024-12-31,0.09794756649731795,-1.0832167064041842,1.29876378830619
2025-12-31,-0.39978773764317166,-1.560198916343699,0.7666458431402019
2026-12-31,-0.8966340927801846,-2.040873121573916,0.3205363131450013
2027-12-31,-1.3921194440804965,-2.581045724021762,-0.17702439911462867
2028-12-31,-0.33504786741638887,-1.4421899759194088,0.8376005733066104
2029-12-31,-0.8327831715600985,-1.9351727972812305,0.3994335917061125
2030-12-31,-1.329629526692707,-2.4773640187670307,-0.15347315412509605
2031-12-31,-1.8251148779989212,-3.008150197295387,-0.5751509946386982
2032-12-31,-0.7680433013339079,-1.8199222795227357,0.4789794730236622
2033-12-31,-1.2657786054707612,-2.428994919561334,0.0011514664171945336
2034-12-31,-1.7626249606133242,-3.0635505040876767,-0.5192830456367747
