Year,Forecast,Lower_Bound,Upper_Bound
2024-12-31,26.515499331086836,26.05076714415089,26.977588037424265
2025-12-31,26.52190264011667,26.012666947411322,27.0327853304316
2026-12-31,26.527783108072896,26.073821761116758,26.99557082612174
2027-12-31,26.533017603283998,26.07937146771516,26.99819779517498
2028-12-31,26.563442690758016,26.08051919455982,27.04707939612125
2029-12-31,26.569835925253848,26.09372071211923,27.061886073231197
2030-12-31,26.575705383261898,26.091190833783806,27.068386494847978
2031-12-31,26.58092771203746,26.13224763140004,27.065373490733247
2032-12-31,26.611386050429918,26.174175667156103,27.04608063272705
2033-12-31,26.61776921039057,26.103665549158475,27.06019860097292
2034-12-31,26.623627658448232,26.133331960669384,27.095831069300164
