Year,Forecast,Lower_Bound,Upper_Bound
2024-12-31,79.85456327086968,79.59413663811674,80.07755315342199
2025-12-31,79.87794649440252,79.0755636277251,80.59083777710195
2026-12-31,79.91688850698131,78.40538861297318,81.36936487435638
2027-12-31,79.97522147406096,77.56572841708491,82.26385008952371
2028-12-31,79.87987038559272,76.49184365259521,83.20437497820109
2029-12-31,79.903253609166,75.39976891474842,84.28974446733704
2030-12-31,79.94219562167218,74.17992460920244,85.4214111722394
2031-12-31,80.00052858875458,72.91151359493877,86.88722156870094
2032-12-31,79.90517750028718,71.5137481115131,88.09295295391037
2033-12-31,79.92856072387175,70.18055210141652,89.54637536456546
2034-12-31,79.96750273638538,68.67624700743765,90.97338447786956
