Year,Forecast,Lower_Bound,Upper_Bound
2024-12-31,3.794406407372799,3.7275441287940527,3.8639080269954746
2025-12-31,3.7729302409626415,3.6956266212538056,3.851971067082207
2026-12-31,3.74465064871544,3.6540461230161534,3.845678808639063
2027-12-31,3.7095943149745576,3.5878683766977244,3.840619130304396
2028-12-31,3.735581688305598,3.5693064761147104,3.903747930897998
2029-12-31,3.714105521895352,3.5105865224240347,3.928811300489349
2030-12-31,3.6858259296481704,3.433400553602303,3.963348967977559
2031-12-31,3.650769595906921,3.3456166332155894,3.9997776014248756
2032-12-31,3.6767569692383257,3.30576133341362,4.0735898133611625
2033-12-31,3.6552808028282637,3.228699220311228,4.144026951956018
2034-12-31,3.627001210580769,3.1257886007451297,4.192974833351975
