Year,Forecast,Lower_Bound,Upper_Bound
2024-12-31,6.253002426661768,6.179886597782058,6.325436917722446
2025-12-31,6.322374014898303,6.2372319538780525,6.400130625306625
2026-12-31,6.400953474525769,6.300615951661879,6.505204154332766
2027-12-31,6.48866454332865,6.344913549668417,6.631568436392885
2028-12-31,6.369643654446724,6.195770746212152,6.5509214382705245
2029-12-31,6.439015242683638,6.203737105923565,6.664303885779794
2030-12-31,6.517594702310763,6.219490087550674,6.807717173226176
2031-12-31,6.605305771114641,6.236652819955496,6.968380669134532
2032-12-31,6.486284882232072,6.048090146988784,6.9221906297868685
2033-12-31,6.555656470468195,6.028054656461599,7.061441475724582
2034-12-31,6.634235930096507,6.0494788060639895,7.214047416368213
