Year,Forecast,Lower_Bound,Upper_Bound
2024-12-31,23.24680639081564,22.15618419359495,24.471861170153378
2025-12-31,22.200375361739216,21.05883415808953,23.31787450898688
2026-12-31,20.745537429359175,19.636936906149344,21.95586484144543
2027-12-31,18.884210404186017,17.764108419476425,19.96831819922138
2028-12-31,23.312394822138504,22.25911412435042,24.4545559657575
2029-12-31,22.262967278500497,21.133953152756728,23.4625490820548
2030-12-31,20.80398639469015,19.7007319843116,22.027762025236918
2031-12-31,18.937377799786997,17.78984437654559,20.09660776078988
2032-12-31,23.377983253449028,22.198232213002846,24.460934903893616
2033-12-31,22.325559195285884,21.098158966703018,23.399154565439904
2034-12-31,20.862435360007606,19.720484224693525,21.930530586894854
