Year,Forecast,Lower_Bound,Upper_Bound
2024-12-31,27.25659580130029,26.590675154947565,27.875319545892893
2025-12-31,27.377959164072017,25.266505605127215,29.34311978179874
2026-12-31,27.482166593607204,23.491905750151858,31.17506411328288
2027-12-31,27.569122289153565,21.355789713912067,33.606912498801215
2028-12-31,26.989243574243854,18.737524269130347,35.343905776574765
2029-12-31,27.10875683766675,16.113984822161992,38.28995532084529
2030-12-31,27.21127416233246,13.071333768063898,41.664793862991964
2031-12-31,27.296701879048605,13.05,45.01550158310088
2032-12-31,26.721891347189334,13.05,47.95267181680694
2033-12-31,26.839554511258573,13.05,51.95148381194134
2034-12-31,26.940381731060906,13.05,56.196333709629606
