Year,Forecast,Lower_Bound,Upper_Bound
2024-12-31,32.1013548362788,31.10183906386205,33.1016178477269
2025-12-31,31.477619647779466,30.465232476011796,32.519326488831084
2026-12-31,30.809766818693596,29.827734254861852,31.755706278941645
2027-12-31,30.098174682925183,29.06833285271938,31.092987604514416
2028-12-31,30.531965860788166,29.51674083435659,31.518749829186252
2029-12-31,29.90823067228669,28.904030000413304,31.035444641100373
2030-12-31,29.240377843203326,28.22188864721584,30.40755639792656
2031-12-31,28.52878570742972,27.371407143401516,29.60515692057579
2032-12-31,28.962576885295313,27.74029860653687,30.11294976305777
2033-12-31,28.338841696798177,27.11861321895718,29.630469944690855
2034-12-31,27.6709888677078,26.32427438317599,29.092637289096476
