Year,Forecast,Lower_Bound,Upper_Bound
2024-12-31,24.844597969650824,23.12327511920386,26.708634371140516
2025-12-31,25.06216885075783,23.255873839613415,26.85097955242008
2026-12-31,25.283500648423544,23.53060357337292,27.05708756074343
2027-12-31,25.508634663465056,23.66807104647908,27.176637885377364
2028-12-31,25.89158045411699,24.18837114430249,27.661353023963446
2029-12-31,26.109151335223643,24.284995961454236,27.797922961698127
2030-12-31,26.330483132889913,24.534204369474615,28.084637666243136
2031-12-31,26.555617147930906,24.804902712047895,28.32994132735462
2032-12-31,26.938562938582734,25.167801883334185,28.686267931796714
2033-12-31,27.156133819690112,25.436978507642472,28.832437805917163
2034-12-31,27.37746561735532,25.51193003283019,29.1878273321035
