Year,Forecast,Lower_Bound,Upper_Bound
2024-12-31,409.53760955381165,383.25635060874515,435.0201200794161
2025-12-31,416.74140163640095,390.84511739616244,441.6380596889891
2026-12-31,423.894096454547,399.0063535221928,447.9275727196528
2027-12-31,430.9932065814466,405.8439796434905,457.29851030798835
2028-12-31,429.97070257817177,405.2804228981366,453.5580037857008
2029-12-31,437.1744946607782,412.6944466840373,461.20342257858437
2030-12-31,444.3271894789009,420.33185408773136,469.727845817183
2031-12-31,451.4262996058305,427.2258322935538,475.9540897894431
2032-12-31,450.4037956025526,424.5135682162899,475.94876756937884
2033-12-31,457.607587685122,433.4305437006628,484.4035294708973
2034-12-31,464.7602825032969,440.33556333634954,489.36154209929197
