Year,Forecast,Lower_Bound,Upper_Bound
2024-12-31,3.5625293381364806,1.9198814117021028,5.233073091181046
2025-12-31,3.7100077259734956,2.1426610736068934,5.35563793406628
2026-12-31,3.8557293668508326,2.1313022270507047,5.509044819400337
2027-12-31,3.99951862330231,2.4645663020435022,5.630774670761363
2028-12-31,3.565224511531119,1.9872939422960623,5.179554296193799
2029-12-31,3.71270289936934,2.032575831567657,5.397216755545651
2030-12-31,3.8584245402450223,2.2743544738402384,5.417494736416799
2031-12-31,4.002213796698671,2.2932637915366625,5.659121397258263
2032-12-31,3.5679196849271975,1.878430578508155,5.145221229948518
2033-12-31,3.715398072762837,2.08668505111545,5.458674693477822
2034-12-31,3.8611197136422284,2.228612130218485,5.532216850583187
